,noisy,pesq_wb,pesq_nb,apc-snr,stft_snr,time_sisnr_,stoi_score,pmsqe_score,time,mse,log_mse
3560,clean_fileid_170_3-182710-B-35-1-38560-A-14_snr11_pitch_0.71_fileid_3129.wav,2.664923429,3.688468456,-15.88697624,-19.7690239,-19.82233429,0.984520514,0.490187258,0.350098133,0.000734719,5350.056641
3561,clean_fileid_170_4-117627-A-25-4-204121-A-39_snr24_pitch_0.21_fileid_1185.wav,3.489661217,3.976329803,-20.96808243,-27.309515,-27.37543869,0.993584174,0.257538378,0.333108902,0.000703404,5273.084961
3562,clean_fileid_170_4-119720-A-18-3-95697-A-5_snr15_pitch_-0.16_fileid_10739.wav,3.13185668,3.468992949,-15.32583332,-21.07728958,-21.15469742,0.974430355,0.508932173,0.335985661,0.007181807,5753.992188
3563,clean_fileid_170_4-123680-A-18-5-244459-A-28_snr26_pitch_-0.24_fileid_8443.wav,3.473066568,3.722225189,-22.2100296,-28.23810768,-28.21778107,0.988074692,0.361528188,0.32514286,0.000142873,5292.594238
3564,clean_fileid_170_4-132839-A-33-1-28005-A-18_snr-2_pitch_0.7_fileid_13030.wav,1.506554604,2.028591871,-6.411006927,-9.186339378,-9.226923943,0.862465363,1.639591813,0.332796812,0.002511938,7245.395996
3565,clean_fileid_170_4-152995-A-24-3-146964-A-5_snr-2_pitch_0.89_fileid_3032.wav,1.936688066,2.452018976,-5.846708298,-5.777783871,-5.906870365,0.941582999,0.858769834,0.33210063,0.039065711,5802.403809
3566,clean_fileid_170_4-155670-A-26-4-164859-A-1_snr12_pitch_0.01_fileid_8767.wav,3.662229061,3.777428627,-18.99716187,-23.4561348,-23.50642204,0.992144562,0.334442824,0.380980968,0.001279738,5154.785645
3567,clean_fileid_170_4-157611-A-41-5-117122-A-42_snr-2_pitch_0.45_fileid_3845.wav,1.466465354,2.044327736,-4.829363346,-7.705769539,-7.720568657,0.880453187,1.616857767,0.328135014,0.026691856,6495.948242
3568,clean_fileid_170_4-159426-A-9-4-216211-A-14_snr2_pitch_-0.95_fileid_9393.wav,1.813406229,3.268751383,-9.411899567,-13.56685638,-13.5699358,0.948339977,0.880125105,0.371999502,0.001573494,6610.731445
3569,clean_fileid_170_4-161105-A-47-5-198411-B-20_snr9_pitch_-0.99_fileid_4806.wav,2.462234735,2.986189842,-12.24840927,-16.27219391,-16.27875519,0.972457047,0.779645681,0.361034155,0.012399183,6227.308105
3570,clean_fileid_170_4-164064-A-1-1-36400-A-23_snr14_pitch_0.19_fileid_7448.wav,3.948913813,4.038663387,-20.57176399,-25.33143044,-25.36371994,0.985969674,0.213429198,0.360006332,0.002743349,5284.428711
3571,clean_fileid_170_4-164064-B-1-2-104952-A-16_snr27_pitch_0.93_fileid_13497.wav,3.926241636,4.025696278,-23.99087906,-30.6459713,-30.610075,0.992072556,0.209568575,0.346075058,0.000206465,5026.393555
3572,clean_fileid_170_4-174860-A-3-1-49098-A-35_snr5_pitch_0.68_fileid_69.wav,2.33919239,2.881648064,-10.3931179,-12.75111103,-12.74526405,0.961946846,0.779152811,0.33309865,0.036791716,5685.19873
3573,clean_fileid_170_4-175945-A-38-5-187201-B-4_snr22_pitch_0.52_fileid_14172.wav,3.85549593,3.958429575,-24.30002975,-31.20432281,-31.98218155,0.99456894,0.206590742,0.331103802,0.000113799,5129.71875
3574,clean_fileid_170_4-177835-A-24-5-188945-A-45_snr2_pitch_-0.39_fileid_9006.wav,2.05643034,2.557505369,-6.970422745,-10.0186491,-9.99152565,0.921048357,0.890573263,0.357047796,0.042143438,6153.047363
