,noisy,pesq_wb,pesq_nb,apc-snr,stft_snr,time_sisnr_,stoi_score,pmsqe_score,time,mse,log_mse
1528,clean_fileid_134_5-219242-A-37-3-110913-A-7_snr13_pitch_-0.56_fileid_5427.wav,3.108560324,3.679392815,-15.83978558,-19.34838486,-19.31568336,0.98348347,0.399863929,0.34606266,1.136512756,3921.085693
1529,clean_fileid_134_5-221593-A-21-1-211527-B-20_snr3_pitch_-0.82_fileid_661.wav,2.563511133,3.060713768,-11.63004875,-14.62522507,-14.62411404,0.927587555,0.572182834,0.348073006,0.767925143,3992.168457
1530,clean_fileid_134_5-231762-A-0-2-127109-A-6_snr-8_pitch_-0.34_fileid_13774.wav,1.79903245,2.17013526,-7.645086765,-8.007087708,-7.963062286,0.909013236,0.889196873,0.393938303,0.415406704,4016.606445
1531,clean_fileid_134_5-232272-A-44-5-198891-C-8_snr4_pitch_-0.6_fileid_1733.wav,1.613913298,2.212750912,-8.315005302,-10.10611725,-10.14778709,0.84663414,1.182035685,0.390953541,3.675554514,5442.507324
1532,clean_fileid_134_5-232802-A-31-2-28314-B-12_snr-6_pitch_-0.24_fileid_9566.wav,1.675144911,2.279915571,-8.761567116,-10.95541096,-10.9544096,0.892935188,1.036295295,0.346988916,0.059398443,4673.492676
1533,clean_fileid_134_5-243450-A-14-4-193480-B-40_snr27_pitch_-0.62_fileid_7451.wav,3.829988956,4.121711731,-22.78985977,-27.02518654,-27.06833839,0.997027133,0.220853075,0.333124638,1.200029731,3594.970459
1534,clean_fileid_134_5-243773-A-44-5-217186-B-16_snr22_pitch_-0.11_fileid_12766.wav,3.448255777,3.82733345,-19.13940811,-24.59117126,-24.65071487,0.99177065,0.323268533,0.336102009,1.894920826,3687.216064
1535,clean_fileid_134_5-244315-B-6-1-100038-A-14_snr18_pitch_-0.93_fileid_8966.wav,3.359925508,3.795906544,-18.01209641,-24.19655609,-24.25002289,0.973578522,0.394261658,0.377989054,1.484560847,4014.516113
1536,clean_fileid_134_5-253094-B-49-2-102567-C-35_snr18_pitch_0.85_fileid_12040.wav,2.738260746,3.376497984,-16.50224495,-20.45906448,-20.61791229,0.976717896,0.491080463,0.355061293,0.936938345,4216.122559
1537,clean_fileid_134_5-253534-A-26-4-188191-A-29_snr-4_pitch_-0.1_fileid_8890.wav,1.62256217,2.008084536,-4.582145691,-3.783577919,-3.800261974,0.829412695,1.131453395,0.368034601,0.480229974,4773.761719
1538,clean_fileid_134_5-257349-A-15-3-140199-B-8_snr21_pitch_-0.11_fileid_10336.wav,3.18850565,3.528102636,-17.5995388,-24.34665298,-24.33033943,0.977602048,0.345408291,0.353096724,1.499523878,3892.050781
1539,clean_fileid_134_5-263831-A-6-1-50625-A-17_snr24_pitch_-0.65_fileid_11115.wav,4.071134567,4.186043739,-23.36180878,-28.30143166,-28.37434769,0.991666557,0.150441796,0.337075233,4.396017551,3321.245605
1540,clean_fileid_136_1-101296-A-19-5-233260-A-23_snr5_pitch_-0.47_fileid_7660.wav,2.5392313,3.166399479,-12.76258469,-14.67884254,-14.70775986,0.968136013,0.692707479,0.357065678,0.174326673,3543.116455
1541,clean_fileid_136_1-118206-A-31-3-87936-B-46_snr-10_pitch_0.0_fileid_2576.wav,1.228499174,1.697355628,-0.88862288,-0.642702639,-0.650396228,0.698804175,1.940139055,0.360069752,0.031208497,5230.686035
1542,clean_fileid_136_1-12654-B-15-3-58772-A-42_snr28_pitch_-0.55_fileid_5269.wav,4.153755665,4.200329781,-24.36779785,-28.92253685,-28.96886063,0.997516007,0.106977858,0.288245916,3.805511951,3069.914307
1543,clean_fileid_136_1-155858-E-25-5-253085-A-3_snr-10_pitch_0.35_fileid_3234.wav,1.28507483,1.659888864,-1.123695254,0.128892794,0.250984818,0.779624044,1.675566435,0.299200535,0.149914607,4895.233398
1544,clean_fileid_136_1-18074-A-6-5-200334-B-1_snr-3_pitch_0.73_fileid_7737.wav,2.711849451,3.056558371,-14.58708572,-16.32733727,-16.35384369,0.953267181,0.511252522,0.283261299,0.049907953,3547.148682
1545,clean_fileid_136_1-18631-A-23-3-140199-A-8_snr26_pitch_-0.13_fileid_2026.wav,3.867112398,3.968931437,-24.27133942,-26.54907608,-26.56068611,0.996230264,0.211358964,0.294213772,0.120683715,3160.893066
1546,clean_fileid_136_1-196660-B-8-5-161270-B-33_snr-8_pitch_0.73_fileid_8751.wav,1.083058715,1.196611166,3.360426903,3.212767601,3.251476049,0.586408104,3.065814018,0.315155983,0.08515463,6051.594727
1547,clean_fileid_136_1-19840-A-36-3-121348-A-9_snr-4_pitch_0.18_fileid_5286.wav,1.278927565,1.672509074,-3.204435825,-4.495630741,-4.487941742,0.762788155,1.741000772,0.367016554,0.053193409,5735.179199
1548,clean_fileid_136_1-211527-C-20-1-49409-B-8_snr6_pitch_-0.96_fileid_7624.wav,2.548516512,3.043457747,-12.6548748,-15.80222607,-15.777812,0.958155246,0.765368819,0.324087143,0.14775306,4054.998047
1549,clean_fileid_136_1-24074-A-43-4-108352-A-33_snr14_pitch_-0.41_fileid_12970.wav,3.385940075,3.652837515,-16.26742744,-21.82932663,-21.85860825,0.985173661,0.346121103,0.343082905,2.892749786,3576.934814
1550,clean_fileid_136_1-26176-A-43-4-195497-A-11_snr15_pitch_0.93_fileid_14153.wav,3.364257574,3.64323473,-15.94664955,-20.09120941,-20.10074234,0.981492747,0.394578725,0.324138403,0.291652858,3719.112061
1551,clean_fileid_136_1-26177-A-43-5-242492-A-3_snr2_pitch_-0.56_fileid_656.wav,1.988319635,2.458212852,-8.532818794,-9.693807602,-9.715470314,0.916567055,0.858888388,0.347139597,0.107040159,3670.195313
1552,clean_fileid_136_1-28005-A-18-5-204741-A-46_snr10_pitch_-0.73_fileid_5422.wav,2.376880646,2.802072287,-11.109478,-14.52066231,-14.55184937,0.947464058,0.683099151,0.341089725,0.415005147,4078.978516
1553,clean_fileid_136_1-29532-A-16-3-157487-A-10_snr-1_pitch_0.88_fileid_13679.wav,1.264157653,1.777770758,-4.483633041,-7.021546364,-7.036197186,0.82142284,1.794271827,0.328124523,2.993490696,6278.64502
1554,clean_fileid_136_1-31251-B-6-1-54918-B-14_snr-10_pitch_-0.81_fileid_1744.wav,1.154447079,1.559610605,-0.924445271,-3.402198553,-3.406054974,0.728263033,2.33133173,0.319181919,0.355785608,6302.785156
1555,clean_fileid_136_1-34119-B-1-5-172639-A-5_snr26_pitch_0.79_fileid_3781.wav,4.23482275,4.257641792,-23.29164314,-27.71066284,-27.72413635,0.995608132,0.117223777,0.364053011,3.020043612,3255.197266
