,noisy,pesq_wb,apc-snr,stft_snr,time_sisnr_,stoi_score,pmsqe_score,mse,apc-mse,stft_diff,snr,log_mse,time
3821,clean_fileid_176_1-115920-B-22-3-141684-A-21_snr16_pitch_0.85_fileid_13579.wav,3.264053822,-14.86802006,-19.80524254,-19.99859619,0.958894062,0.414699823,0.009124747,0.003130062,0.097081512,16,6532.437988,0.154587746
3822,clean_fileid_176_1-196660-B-8-5-161270-B-33_snr19_pitch_0.91_fileid_417.wav,2.991329193,-15.58664703,-21.08572006,-21.23078918,0.96755008,0.704926789,0.006855902,0.002651778,0.108108059,19,6737.240234,0.151594877
3823,clean_fileid_176_1-208757-E-2-5-160614-F-48_snr27_pitch_-0.15_fileid_12937.wav,3.836067677,-21.3780899,-26.49930191,-26.67621613,0.990028931,0.234299138,0.000542207,0.000248066,0.057339594,27,6150.012207,0.146990299
3824,clean_fileid_176_1-21935-A-38-3-127890-A-9_snr19_pitch_0.84_fileid_6449.wav,3.580186129,-17.74737167,-24.30877304,-24.40303802,0.984644065,0.416671067,0.000699851,0.000475086,0.06537471,19,6359.411133,0.138567924
3825,clean_fileid_176_1-23094-B-15-4-149940-B-5_snr-3_pitch_-0.01_fileid_5132.wav,2.28053546,-9.90663147,-13.9768362,-14.17665863,0.922363177,1.096587181,0.018532734,0.005502045,0.135683507,-3,7065.556152,0.147594452
3826,clean_fileid_176_1-26176-A-43-4-195497-A-11_snr28_pitch_-0.55_fileid_8722.wav,3.858350515,-22.52839088,-28.88648224,-29.07764626,0.995650848,0.226671889,0.000252136,0.000162674,0.056675591,28,6191.059082,0.169548035
3827,clean_fileid_176_1-31748-A-21-1-115545-C-48_snr24_pitch_-0.37_fileid_894.wav,4.04304266,-23.39182091,-28.62892151,-28.88349342,0.997017894,0.128063247,0.000522074,0.000223015,0.034232698,24,5752.413574,0.150597572
3828,clean_fileid_176_1-46272-A-12-2-82274-A-5_snr22_pitch_-0.95_fileid_1451.wav,3.646780252,-19.05258942,-24.06930161,-24.25662804,0.991198235,0.341000289,0.003581962,0.001249386,0.081378691,22,6345.850098,0.148595095
3829,clean_fileid_176_1-47819-A-5-5-261325-A-9_snr0_pitch_-0.94_fileid_7029.wav,2.249067068,-9.613352776,-12.99417591,-13.17920208,0.894592288,1.062747836,0.001861814,0.001028212,0.075323641,0,6706.125488,0.140614271
3830,clean_fileid_176_1-47923-A-28-4-143118-B-7_snr-7_pitch_0.56_fileid_9365.wav,1.160109878,0.644768238,-0.481508613,-0.652621984,0.686381924,2.260532856,0.016730295,0.005575457,0.10991469,-7,8439.563477,0.136573792
3831,clean_fileid_176_1-49409-B-8-4-197103-A-6_snr-4_pitch_0.31_fileid_5318.wav,1.722279906,-7.578603745,-12.10856342,-12.38517284,0.89318098,1.323913574,0.012681222,0.004745271,0.118437283,-4,7450.119141,0.13364315
3832,clean_fileid_176_1-51036-A-16-1-9841-A-13_snr25_pitch_-0.57_fileid_6251.wav,3.840018749,-19.45320511,-25.53652,-25.74345398,0.989889134,0.291396886,0.000861992,0.000459207,0.070454724,25,6251.757324,0.184506416
