,noisy,pesq_wb,pesq_nb,apc-snr,stft_snr,time_sisnr_,stoi_score,pmsqe_score,time,mse,log_mse
12407,clean_fileid_6_3-142006-A-10-2-85471-A-34_snr-6_pitch_0.35_fileid_5254.wav,1.119460225,1.312869787,20.0703907,19.31363297,19.42169762,0.749140616,2.276254654,0.293171883,0.732584476,12269.86816
12408,clean_fileid_6_3-142604-A-24-4-168155-A-15_snr8_pitch_-0.31_fileid_5917.wav,1.779696941,2.227492332,11.56256771,12.0322876,12.01016235,0.945562833,0.943125606,0.278170347,0.087406628,6095.654297
12409,clean_fileid_6_3-142605-A-21-5-234879-A-1_snr19_pitch_0.18_fileid_1775.wav,3.267481327,3.474037647,12.71629429,12.96506786,12.95335674,0.979423178,0.554922283,0.292217255,3.652270794,6548.62207
12410,clean_fileid_6_3-143119-A-21-1-73585-A-7_snr-7_pitch_0.62_fileid_9611.wav,1.129191518,1.336986423,16.27860069,17.72391129,17.62061691,0.668740888,2.227263451,0.29321599,0.035248384,8985.628906
12411,clean_fileid_6_3-143929-A-10-5-200329-C-8_snr9_pitch_0.62_fileid_10858.wav,1.777002692,3.102607012,13.16684341,13.41370583,13.41390038,0.970627059,1.413764715,0.279199362,2.149755478,6820.149414
12412,clean_fileid_6_3-148330-A-21-3-132601-A-24_snr11_pitch_0.66_fileid_3460.wav,3.061037779,3.611905336,11.72218895,12.02643204,12.01103973,0.986095905,0.416861922,0.281247616,0.143314645,6521.093262
12413,clean_fileid_6_3-149448-A-17-1-26222-A-10_snr9_pitch_-0.33_fileid_7848.wav,1.42802453,1.938961744,11.90139198,12.04876423,12.0512352,0.887044524,1.964696646,0.279243708,0.134264067,8049.084961
12414,clean_fileid_6_3-150363-A-38-5-160614-G-48_snr15_pitch_0.02_fileid_401.wav,1.954850674,2.576149702,11.15713501,11.56335354,11.56448364,0.961597914,1.131785989,0.279251814,0.092587002,6347.207031
12415,clean_fileid_6_3-154378-A-30-3-118658-B-41_snr25_pitch_0.93_fileid_11093.wav,3.646729469,3.848096371,12.25950813,12.76250648,12.74886227,0.9874991,0.486386776,0.282247066,1.167265892,6259.02002
12416,clean_fileid_6_3-154781-A-32-4-183992-A-0_snr11_pitch_-0.5_fileid_13790.wav,2.660089731,2.967761278,12.03031063,12.44132423,12.43881798,0.969297376,0.693268478,0.2792027,0.357956409,6268.320313
12417,clean_fileid_6_3-155577-A-14-5-250258-A-49_snr3_pitch_-0.93_fileid_9944.wav,1.128807783,1.491711855,13.78534889,13.12029076,13.10939217,0.821822302,2.14410615,0.290224552,0.428614795,9239.164063
12418,clean_fileid_6_3-155642-B-11-3-152007-E-20_snr28_pitch_0.49_fileid_10874.wav,3.424745321,3.66779995,12.01580524,12.52600288,12.50710583,0.994598966,0.583258867,0.281243324,0.932262838,6337.289551
